X,Y
-247.55047330429494,-1132.6881688564206
-241.73695580748023,-1128.8152827574097
-235.83581106216158,-1125.067876473869
-229.7972654549867,-1121.5098503253084
-223.62825416585144,-1118.1312393181543
-217.3993171901768,-1114.837971453517
-211.14853403290076,-1111.5762832906412
-204.8953618118316,-1108.3167137194264
-198.65523794485975,-1105.0362555003294
-192.44019870021182,-1101.7166327795408
-186.24908616620598,-1098.3609997659673
-180.05983495011236,-1095.007351595727
-173.8495471261671,-1091.693379372316
-167.62145496678863,-1088.4095584354886
-161.4066603982255,-1085.0975083710264
-155.22385958926995,-1081.7232197247488
-149.05842255373935,-1078.3166290984627
-142.87728996733145,-1074.9434311085997
-136.65769499944986,-1071.6497730428412
-130.39831740356865,-1068.4390089991678
-124.1092205769099,-1065.2907206142877
-117.80877794919166,-1062.1679212469585
-111.5200816039813,-1059.0247897071406
-105.24396741368281,-1055.8544579290133
-98.92989943895277,-1052.7404311899668
-92.53904523773578,-1049.7524629738764
-86.10067210053955,-1046.8534595740186
-79.67868704722325,-1043.9515004565078
-73.31208078374796,-1040.9887573802587
-67.01308579434016,-1037.9418830137051
-60.78165569317205,-1034.8000444612846
-54.614129115612535,-1031.5550576446262
-48.51289355316795,-1028.1895847155101
-42.48624444797168,-1024.6833600994373
-36.54879619384528,-1021.0201841731433
-30.713728500194815,-1017.1983520749886
-24.980027153948022,-1013.2357906265165
-19.326895748634715,-1009.1601570509044
-13.72994041218847,-1004.9871089560735
-8.187759598743174,-1000.7032734984423
-2.7300129109154794,-996.273092616891
2.6012821164368156,-991.6599790382722
7.795178165333353,-986.8720907353826
12.899408055056433,-981.9959312427297
17.977892168996302,-977.1354932458644
23.02094952185184,-972.2725559979103
27.96794820310505,-967.3049146798305
32.784348204280214,-962.175534597747
37.4742071471101,-956.9033822010118
42.04313024178325,-951.5235862680682
46.481896169972096,-946.0561534359631
50.769396042899615,-940.4978794320562
54.89816726943148,-934.836038374778
58.881488471180184,-929.0675893469951
62.739501951468675,-923.1975069251466
66.46460560426158,-917.2269619204642
70.03460703554774,-911.1615709101184
73.44663687401092,-905.0189424461688
76.7061635577902,-898.8102067310881
79.80739865126195,-892.5261803100905
82.74580991789264,-886.1520352022712
85.542955365621,-879.6934513828978
88.25650371287699,-873.186012573825
90.95752004047674,-866.6758912869486
93.70016196793517,-860.1938456877167
96.5141921802789,-853.7506185517041
99.41006438081911,-847.3464166439328
102.36909065220057,-840.9705200439404
105.34619535393816,-834.6032655368433
108.2936918490991,-828.2245621269647
111.19323091445513,-821.8254665624606
114.06808873584315,-815.4132827078462
116.97116088564687,-809.0075630522556
119.9368127379749,-802.6207448860148
122.94546133067769,-796.2443453916023
125.92378007550737,-789.8490732652252
128.79991583934242,-783.4071055272748
131.53646051356887,-776.9053898396512
134.11549227650633,-770.3404092131751
136.5234268315404,-763.7127540604044
138.74698835713403,-757.0257445350537
140.77093444592214,-750.2841473165784
142.57991065246614,-743.4933314044758
144.15520269625955,-736.6587752477142
145.47258251467903,-729.7857540961209
146.50406651761793,-722.879315294974
147.2190127527778,-715.9431168029387
147.59257523475446,-708.9759218855758
147.6263238802216,-701.973100662503
147.35532214911848,-694.9334217878394
146.84783697398817,-687.8637244892027
146.17817888040884,-680.7749720962067
145.38420991661678,-673.686749751067
144.448730243433,-666.6277042140139
143.32427652017185,-659.6248839520323
141.9710875059759,-652.697905015221
140.36133999151002,-645.859749744284
138.480042629364,-639.1182682850587
136.32593487720055,-632.477722634541
133.9081121256837,-625.9385781928609
131.24230682020357,-619.4970118149537
128.3498782166414,-613.1455285718733
125.25681906759212,-606.8736237841551
121.99307799980903,-600.6683316705925
118.59837775062067,-594.5126444874959
115.12688748343163,-588.3839905126918
111.64633243337023,-582.2543158688002
108.23721257130109,-576.0901526277514
104.98239330430333,-569.8570389584806
101.94950376771709,-563.5272045487127
99.17584076303088,-557.0856718436273
96.64930734531586,-550.5377168571106
94.30695118064754,-543.9103039317167
92.07014228300278,-537.2373072098413
89.89622793866482,-530.5382498013528
87.77686728797724,-523.8187094080423
85.71415940267121,-517.0800027158247
83.69008492901607,-510.3299709575933
81.66008328012548,-503.58501434933925
79.58685155422226,-496.8578335899234
77.44724147074122,-490.15545618420487
75.23170104467515,-483.4799224349317
72.94353859370062,-476.8288444391093
70.59837972030591,-470.1959191808586
68.2226653130123,-463.57172006068066
65.84518048455297,-456.946290162918
63.49209520038054,-450.3106530450888
61.18543446433766,-443.65743609174353
58.94133532453752,-436.98154667032054
56.76949758743414,-430.28041398112566
54.670405235205095,-423.5549651061499
52.63805683758203,-416.8087520980167
50.67665628400358,-410.04239542433356
48.80927313317544,-403.25072081560836
47.08000960043792,-396.4232669500887
45.530835422353356,-389.55305579303166
44.18492771885781,-382.6410210564342
43.03534487079851,-375.6983866217657
42.066262147176076,-368.7361530750813
41.27658719643031,-361.755765066204
40.66152522326734,-354.7563024534421
40.20694936739561,-347.7370424300824
39.88255543035834,-340.6995999966538
39.63213567946642,-333.65067761995437
39.38089947687929,-326.60108729181763
39.045408843879166,-319.56408713191604
38.558460994167255,-312.5509390032903
37.89830959897114,-305.56618986018464
37.08120741991217,-298.60830045387337
36.138233025090955,-291.67138255104663
35.08000446903226,-284.74816155696084
33.902380739765256,-277.8312820581359
32.6025470132701,-270.9144503862517
31.20473049886593,-263.99517137183193
29.76094017864697,-257.0699904397141
28.312015512082834,-250.0864247329305
26.90220108217475,-242.9702904676863
25.68974400779811,-235.75232919178828
24.812207789898167,-228.44709747370814
24.428101733519448,-221.0989269935746
24.68108028750832,-213.70579156202894
25.6024675799648,-206.65281346152352
27.232021461813837,-200.21195844756033
29.62966189025968,-194.58149799745973
32.9270340416583,-189.88849769443598
37.11694499407543,-186.03090909220347
42.056284154980005,-182.84956936454358
47.598354345518565,-180.17150718170703
53.568708391446506,-177.8246699465479
59.717195384958025,-175.6429003019415
65.74093245976309,-173.47685971427765
71.35815320126996,-171.18216418822527
76.38985413100973,-168.57443151407185
80.66566490862877,-165.49507362830946
83.97761478075157,-161.83469539325233
86.17994634186236,-157.47868384954432
87.21172719012216,-152.40378309341952
87.09048817191176,-146.72327833655365
85.82882438791901,-140.52105932814757
83.60137353748468,-133.91261698212534
80.62877429303748,-127.06125471094755
77.01313694816798,-120.41407616195767
72.94389203768493,-114.0745337613667
68.68581770436809,-108.06002657983001
64.42129427085275,-102.31800410032571
60.132131165208676,-96.68714798528302
55.86508373538408,-91.07018239485691
51.71526631920631,-85.40878955095349
47.70598549308236,-79.68249026722924
43.79454196416893,-73.89513606372324
39.93325794696499,-68.06486057406256
36.24238311432014,-62.1227770234758
32.62728600417848,-56.126054317532265
29.08796661654059,-50.074692456232896
25.624424951406482,-43.968691439577725
22.23666100877614,-37.80805126756675
18.92467478864957,-31.592771940199952
15.688466291026756,-25.32285345747735
12.528035515907732,-18.998295819398933
9.44338246329248,-12.619099025964715
6.434507133180986,-6.1852630771746675
